"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2022-2-15","6,760.28","6,700.82","6,762.86","6,686.95","112.81K","0.96%"
"2022-2-14","6,695.70","6,711.59","6,765.52","6,667.49","137.08K","-0.73%"
"2022-2-11","6,745.02","6,811.78","6,840.72","6,735.89","159.80K","-1.40%"
"2022-2-10","6,840.48","6,841.16","6,864.69","6,797.01","154.92K","-0.04%"
"2022-2-9","6,843.03","6,736.75","6,848.69","6,725.80","162.82K","1.50%"
"2022-2-8","6,742.19","6,678.99","6,742.40","6,599.37","159.60K","0.98%"
"2022-2-7","6,676.61","6,664.57","6,702.33","6,656.13","145.09K","1.46%"
"2022-1-28","6,580.53","6,690.18","6,690.18","6,510.18","127.09K","-0.38%"
"2022-1-27","6,605.92","6,781.61","6,785.73","6,605.92","125.24K","-2.60%"
"2022-1-26","6,782.58","6,762.35","6,799.81","6,721.90","120.62K","0.57%"
"2022-1-25","6,743.96","6,960.00","6,979.48","6,743.96","150.34K","-3.37%"
"2022-1-24","6,979.25","6,942.92","7,006.70","6,925.77","122.68K","0.04%"
"2022-1-21","6,976.62","7,037.94","7,040.42","6,965.33","144.68K","-1.14%"
"2022-1-20","7,056.79","7,119.51","7,135.78","7,040.01","168.67K","-0.87%"
"2022-1-19","7,118.76","7,144.48","7,182.06","7,078.36","163.18K","-0.62%"
"2022-1-18","7,163.16","7,163.13","7,191.00","7,133.20","179.24K","0.07%"
"2022-1-17","7,157.86","7,080.62","7,169.34","7,078.66","161.78K","1.08%"
"2022-1-14","7,081.14","7,063.42","7,125.09","7,052.63","175.59K","-0.23%"
"2022-1-13","7,097.76","7,203.24","7,203.24","7,096.33","169.15K","-1.38%"
"2022-1-12","7,196.93","7,160.18","7,196.93","7,148.63","156.05K","0.86%"
"2022-1-11","7,135.22","7,187.02","7,206.92","7,118.84","169.50K","-0.78%"
"2022-1-10","7,191.45","7,161.44","7,193.92","7,122.09","165.75K","0.22%"
"2022-1-7","7,175.68","7,232.41","7,262.81","7,168.04","200.02K","-0.75%"
"2022-1-6","7,229.96","7,187.95","7,242.77","7,167.81","173.34K","0.10%"
"2022-1-5","7,222.67","7,343.90","7,346.26","7,200.73","194.00K","-1.79%"
"2022-1-4","7,354.46","7,387.81","7,392.10","7,317.50","200.81K","-0.07%"
"2021-12-31","7,359.40","7,320.94","7,368.13","7,317.70","149.91K","0.66%"
"2021-12-30","7,310.96","7,246.03","7,324.50","7,244.22","141.65K","0.87%"
"2021-12-29","7,247.77","7,275.67","7,290.86","7,242.30","136.21K","-0.53%"
"2021-12-28","7,286.03","7,281.00","7,290.54","7,240.93","143.26K","0.18%"
"2021-12-27","7,272.75","7,269.37","7,323.88","7,255.72","148.62K","-0.08%"
"2021-12-24","7,278.76","7,336.00","7,339.94","7,257.53","169.42K","-0.80%"
"2021-12-23","7,337.19","7,306.16","7,350.00","7,290.38","169.13K","0.48%"
"2021-12-22","7,302.46","7,289.91","7,318.60","7,271.82","174.12K","0.37%"
"2021-12-21","7,275.47","7,190.97","7,285.72","7,190.97","176.22K","1.10%"
"2021-12-20","7,195.97","7,290.95","7,313.48","7,191.05","181.73K","-1.62%"
"2021-12-17","7,314.56","7,380.72","7,384.02","7,308.72","196.27K","-0.90%"
"2021-12-16","7,381.00","7,323.41","7,381.00","7,323.41","177.69K","0.91%"
"2021-12-15","7,314.26","7,319.66","7,352.38","7,302.38","159.92K","-0.13%"
"2021-12-14","7,324.13","7,330.24","7,349.88","7,314.43","159.58K","-0.39%"
"2021-12-13","7,353.03","7,334.11","7,371.31","7,322.44","185.36K","0.63%"
"2021-12-10","7,306.65","7,285.97","7,317.27","7,276.61","187.23K","-0.19%"
"2021-12-9","7,320.32","7,298.80","7,331.58","7,290.27","196.09K","0.24%"
"2021-12-8","7,302.99","7,225.00","7,302.99","7,214.26","169.28K","1.33%"
"2021-12-7","7,206.83","7,274.13","7,284.64","7,148.07","192.24K","-0.46%"
"2021-12-6","7,240.46","7,308.99","7,330.47","7,235.45","213.07K","-0.84%"
"2021-12-3","7,301.92","7,233.57","7,310.27","7,223.80","186.22K","0.99%"
"2021-12-2","7,229.99","7,256.42","7,279.95","7,221.36","176.56K","-0.59%"
"2021-12-1","7,272.84","7,239.13","7,272.94","7,215.67","171.81K","0.28%"
"2021-11-30","7,252.76","7,252.33","7,281.13","7,210.83","186.34K","0.43%"
"2021-11-29","7,221.90","7,129.94","7,226.34","7,125.43","166.94K","0.03%"
"2021-11-26","7,219.86","7,216.64","7,249.20","7,201.20","159.42K","-0.19%"
"2021-11-25","7,233.54","7,262.79","7,262.79","7,228.29","164.07K","-0.31%"
"2021-11-24","7,256.11","7,260.22","7,278.40","7,229.60","177.67K","-0.07%"
"2021-11-23","7,261.38","7,245.95","7,292.92","7,239.00","189.60K","0.09%"
"2021-11-22","7,255.07","7,177.40","7,259.53","7,177.40","180.52K","1.19%"
"2021-11-19","7,169.88","7,083.01","7,174.25","7,073.72","178.19K","1.20%"
"2021-11-18","7,084.68","7,108.78","7,130.29","7,066.49","162.72K","-0.28%"
"2021-11-17","7,104.53","7,043.63","7,106.05","7,033.95","140.35K","0.83%"
"2021-11-16","7,045.94","7,083.92","7,121.74","7,040.51","162.37K","-0.74%"
"2021-11-15","7,098.21","7,166.04","7,176.77","7,083.78","161.15K","-0.82%"
"2021-11-12","7,156.61","7,118.99","7,165.11","7,112.58","168.51K","0.52%"
"2021-11-11","7,119.86","7,048.86","7,121.92","7,033.09","165.40K","0.81%"
"2021-11-10","7,062.33","7,061.64","7,072.15","6,965.86","162.14K","-0.27%"
"2021-11-9","7,081.75","7,037.57","7,087.02","7,028.31","141.70K","0.78%"
"2021-11-8","7,026.97","6,986.50","7,034.14","6,984.81","146.36K","0.50%"
"2021-11-5","6,991.91","7,071.08","7,073.85","6,991.15","177.24K","-1.16%"
"2021-11-4","7,073.85","7,031.95","7,073.85","7,018.61","152.65K","0.80%"
"2021-11-3","7,017.85","6,975.06","7,034.09","6,962.87","150.82K","0.47%"
"2021-11-2","6,985.10","7,061.00","7,093.61","6,921.85","196.12K","-1.07%"
"2021-11-1","7,060.76","7,005.07","7,087.29","6,993.27","184.14K","0.54%"
"2021-10-29","7,022.50","6,955.85","7,022.75","6,920.31","170.78K","1.04%"
"2021-10-28","6,950.28","7,026.29","7,043.42","6,930.54","188.08K","-1.39%"
"2021-10-27","7,048.60","7,093.12","7,097.86","7,017.86","179.02K","-0.76%"
"2021-10-26","7,102.43","7,120.07","7,155.63","7,085.07","175.03K","-0.02%"
"2021-10-25","7,103.99","7,019.02","7,105.98","7,003.78","159.01K","1.11%"
"2021-10-22","7,026.07","7,089.13","7,110.66","7,020.87","171.62K","-1.02%"
"2021-10-21","7,098.25","7,127.64","7,145.58","7,069.45","167.97K","-0.29%"
"2021-10-20","7,118.80","7,081.98","7,154.91","7,067.13","170.51K","-0.02%"
"2021-10-19","7,120.38","7,060.77","7,127.24","7,051.78","168.14K","0.74%"
"2021-10-18","7,068.10","7,027.14","7,071.87","6,983.72","175.63K","0.63%"
"2021-10-15","7,024.16","6,996.12","7,034.03","6,975.24","174.11K","0.23%"
"2021-10-14","7,008.33","6,970.65","7,033.40","6,949.48","154.77K","0.38%"
"2021-10-13","6,981.59","6,957.73","6,991.24","6,887.34","162.61K","0.42%"
"2021-10-12","6,952.19","7,069.35","7,079.71","6,891.84","201.67K","-1.95%"
"2021-10-11","7,090.47","7,102.88","7,123.75","7,048.87","195.42K","-0.01%"
"2021-10-8","7,091.34","7,191.23","7,198.96","7,058.83","205.47K","-0.17%"
"2021-9-30","7,103.61","7,034.69","7,116.04","7,034.69","202.48K","1.33%"
"2021-9-29","7,010.22","7,142.76","7,161.21","6,996.57","210.57K","-2.62%"
"2021-9-28","7,198.90","7,158.62","7,227.46","7,155.27","202.80K","0.39%"
"2021-9-27","7,170.59","7,400.00","7,410.47","7,128.51","239.54K","-2.84%"
"2021-9-24","7,380.38","7,490.56","7,490.56","7,373.29","231.72K","-1.63%"
"2021-9-23","7,502.84","7,512.33","7,543.66","7,467.20","241.16K","0.66%"
"2021-9-22","7,453.62","7,305.08","7,453.93","7,298.03","196.80K","0.79%"
"2021-9-17","7,395.56","7,421.81","7,471.42","7,275.98","233.60K","-0.69%"
"2021-9-16","7,446.94","7,616.88","7,657.23","7,445.23","267.65K","-1.91%"
"2021-9-15","7,592.31","7,535.25","7,627.67","7,521.88","233.40K","0.47%"
"2021-9-14","7,556.62","7,630.72","7,688.60","7,544.02","271.50K","-1.20%"
"2021-9-13","7,648.75","7,613.54","7,650.88","7,566.78","263.62K","0.54%"
"2021-9-10","7,607.67","7,613.60","7,661.43","7,564.26","293.47K","-0.13%"
"2021-9-9","7,617.45","7,534.98","7,617.66","7,526.97","287.20K","0.97%"
"2021-9-8","7,544.04","7,496.33","7,549.45","7,483.87","272.85K","0.60%"
"2021-9-7","7,498.93","7,360.38","7,501.13","7,350.70","260.73K","1.95%"
"2021-9-6","7,355.40","7,297.36","7,359.54","7,231.73","255.88K","1.05%"
"2021-9-3","7,278.68","7,335.70","7,385.24","7,227.03","288.80K","-0.39%"
"2021-9-2","7,307.01","7,172.40","7,309.33","7,172.40","253.41K","1.58%"
"2021-9-1","7,193.10","7,271.03","7,278.16","7,100.31","295.52K","-0.86%"
"2021-8-31","7,255.34","7,202.52","7,255.34","7,159.30","245.11K","0.39%"
"2021-8-30","7,226.88","7,202.63","7,262.60","7,190.61","250.65K","0.65%"
"2021-8-27","7,180.11","7,096.65","7,185.73","7,083.21","223.83K","0.86%"
"2021-8-26","7,118.84","7,151.53","7,175.51","7,115.84","230.18K","-0.48%"
"2021-8-25","7,153.00","7,092.15","7,153.27","7,058.57","198.13K","0.88%"
"2021-8-24","7,090.78","7,031.65","7,098.03","7,009.69","202.73K","0.94%"
"2021-8-23","7,024.56","6,949.33","7,031.88","6,949.33","189.46K","1.51%"
"2021-8-20","6,920.02","6,915.02","6,952.52","6,843.00","175.63K","-0.39%"
"2021-8-19","6,947.06","6,917.51","6,978.98","6,869.29","171.81K","0.09%"
"2021-8-18","6,941.01","6,883.27","6,950.88","6,865.07","175.37K","0.68%"
"2021-8-17","6,894.40","7,045.75","7,063.02","6,876.50","201.94K","-2.24%"
"2021-8-16","7,052.49","7,087.58","7,102.40","7,039.10","188.18K","-0.51%"
"2021-8-13","7,088.89","7,070.47","7,124.92","7,050.31","192.19K","-0.09%"
"2021-8-12","7,095.20","7,059.47","7,115.89","7,051.01","194.08K","0.31%"
"2021-8-11","7,073.52","7,024.77","7,076.37","6,999.93","188.36K","0.77%"
"2021-8-10","7,019.23","6,970.83","7,019.69","6,958.81","173.09K","0.57%"
"2021-8-9","6,979.53","6,914.32","6,989.71","6,877.20","173.83K","0.59%"
"2021-8-6","6,938.87","6,929.02","6,947.54","6,885.65","172.36K","0.39%"
"2021-8-5","6,911.83","6,920.94","6,946.34","6,880.69","179.37K","-0.28%"
"2021-8-4","6,931.34","6,814.08","6,931.78","6,813.23","174.06K","1.69%"
"2021-8-3","6,816.01","6,844.37","6,879.59","6,792.71","194.19K","-0.81%"
"2021-8-2","6,872.00","6,756.81","6,875.42","6,731.78","206.21K","1.55%"
"2021-7-30","6,767.32","6,739.75","6,775.01","6,702.51","189.71K","0.12%"
"2021-7-29","6,758.89","6,720.62","6,773.57","6,682.12","171.02K","2.07%"
"2021-7-28","6,621.98","6,650.15","6,709.23","6,534.92","197.27K","-1.45%"
"2021-7-27","6,719.26","6,877.44","6,925.97","6,719.26","228.61K","-2.17%"
"2021-7-26","6,868.21","6,974.11","6,986.50","6,778.50","208.20K","-1.68%"
"2021-7-23","6,985.75","7,036.30","7,061.67","6,968.31","225.08K","-0.58%"
"2021-7-22","7,026.55","6,996.26","7,026.73","6,960.30","190.23K","0.60%"
"2021-7-21","6,984.54","6,923.61","6,998.28","6,922.92","163.01K","1.21%"
"2021-7-20","6,901.13","6,831.05","6,901.13","6,825.82","140.14K","0.17%"
"2021-7-19","6,889.34","6,912.10","6,931.14","6,856.65","169.74K","-0.52%"
"2021-7-16","6,925.12","6,931.05","6,992.83","6,922.35","184.91K","-0.11%"
"2021-7-15","6,932.41","6,874.80","6,936.58","6,828.48","173.22K","0.49%"
"2021-7-14","6,898.75","6,953.82","6,973.61","6,898.75","171.74K","-0.91%"
"2021-7-13","6,961.85","6,901.81","6,961.97","6,889.03","179.62K","0.83%"
"2021-7-12","6,904.38","6,852.48","6,926.76","6,840.02","193.56K","1.47%"
"2021-7-9","6,804.54","6,721.61","6,814.65","6,683.79","166.11K","0.83%"
"2021-7-8","6,748.65","6,774.84","6,797.08","6,740.85","159.57K","-0.23%"
"2021-7-7","6,764.13","6,661.85","6,765.43","6,642.57","147.65K","0.81%"
"2021-7-6","6,709.50","6,727.97","6,747.85","6,633.61","145.02K","-0.02%"
"2021-7-5","6,711.01","6,670.13","6,716.15","6,663.54","134.74K","0.80%"
"2021-7-2","6,658.04","6,701.06","6,718.51","6,651.48","136.47K","-0.87%"
"2021-7-1","6,716.67","6,827.70","6,827.70","6,716.67","138.35K","-1.34%"
"2021-6-30","6,808.18","6,767.74","6,812.38","6,757.34","125.41K","0.63%"
"2021-6-29","6,765.42","6,833.06","6,835.05","6,756.92","136.63K","-0.92%"
"2021-6-28","6,828.52","6,814.32","6,843.52","6,802.86","145.50K","0.22%"
"2021-6-25","6,813.41","6,748.87","6,824.86","6,739.02","151.49K","0.87%"
"2021-6-24","6,754.87","6,791.86","6,791.86","6,743.33","145.05K","-0.52%"
"2021-6-23","6,789.95","6,741.58","6,803.97","6,720.58","155.31K","0.74%"
"2021-6-22","6,739.79","6,723.30","6,748.97","6,691.82","146.54K","0.49%"
"2021-6-21","6,707.18","6,652.65","6,722.98","6,638.52","143.03K","0.74%"
"2021-6-18","6,657.76","6,610.27","6,671.88","6,587.03","138.02K","0.63%"
"2021-6-17","6,616.17","6,554.30","6,618.50","6,554.30","124.49K","0.76%"
"2021-6-16","6,566.29","6,659.49","6,662.78","6,554.89","136.81K","-1.46%"
"2021-6-15","6,663.66","6,734.10","6,736.54","6,649.20","152.21K","-0.93%"
"2021-6-11","6,725.92","6,773.64","6,775.86","6,717.27","169.57K","-0.59%"
"2021-6-10","6,765.64","6,688.82","6,773.46","6,683.49","154.28K","1.09%"
"2021-6-9","6,692.90","6,677.14","6,712.25","6,656.05","136.51K","0.12%"
"2021-6-8","6,684.56","6,726.09","6,752.63","6,652.39","138.69K","-0.55%"
"2021-6-7","6,721.50","6,705.74","6,729.85","6,689.70","140.56K","0.42%"
"2021-6-4","6,693.06","6,642.06","6,725.69","6,628.01","137.87K","0.38%"
"2021-6-3","6,667.73","6,680.10","6,744.52","6,654.46","154.89K","-0.21%"
"2021-6-2","6,681.43","6,740.50","6,748.15","6,662.75","157.37K","-0.87%"
"2021-6-1","6,739.76","6,718.64","6,742.98","6,656.66","161.09K","0.16%"
"2021-5-31","6,728.99","6,681.55","6,729.07","6,667.26","146.93K","0.91%"
"2021-5-28","6,668.17","6,699.28","6,718.09","6,643.64","157.32K","-0.26%"
"2021-5-27","6,685.41","6,629.24","6,685.48","6,620.72","145.17K","0.86%"
"2021-5-26","6,628.21","6,631.37","6,642.38","6,612.42","156.24K","0.13%"
"2021-5-25","6,619.67","6,549.34","6,628.69","6,524.30","144.69K","1.15%"
"2021-5-24","6,544.12","6,515.83","6,564.07","6,494.62","137.23K","0.25%"
"2021-5-21","6,527.86","6,557.49","6,570.46","6,512.81","134.35K","-0.32%"
"2021-5-20","6,548.71","6,541.09","6,580.44","6,506.41","162.33K","-0.54%"
"2021-5-19","6,584.39","6,582.10","6,590.98","6,544.84","135.18K","-0.23%"
"2021-5-18","6,599.60","6,578.97","6,604.69","6,558.78","132.51K","0.33%"
"2021-5-17","6,578.14","6,521.89","6,613.89","6,521.89","159.36K","0.80%"
"2021-5-14","6,525.80","6,454.68","6,525.80","6,421.21","166.24K","1.35%"
"2021-5-13","6,439.03","6,448.96","6,497.00","6,426.58","159.66K","-1.12%"
"2021-5-12","6,512.05","6,434.91","6,521.49","6,419.74","156.49K","0.87%"
"2021-5-11","6,456.04","6,436.29","6,472.87","6,349.79","187.26K","-0.31%"
"2021-5-10","6,475.99","6,461.42","6,493.50","6,437.11","189.08K","0.49%"
"2021-5-7","6,444.44","6,505.58","6,524.18","6,439.89","177.52K","-0.69%"
"2021-5-6","6,489.35","6,503.60","6,548.07","6,440.33","154.14K","0.06%"
"2021-4-30","6,485.71","6,470.35","6,503.15","6,434.73","144.25K","-0.10%"
"2021-4-29","6,491.93","6,495.65","6,502.42","6,453.52","128.31K","0.03%"
"2021-4-28","6,489.74","6,433.10","6,489.74","6,410.32","117.24K","0.67%"
"2021-4-27","6,446.28","6,434.61","6,466.25","6,399.44","125.90K","0.06%"
"2021-4-26","6,442.65","6,480.30","6,546.64","6,437.19","144.96K","-0.31%"
"2021-4-23","6,462.76","6,445.52","6,463.98","6,412.99","126.12K","0.27%"
"2021-4-22","6,445.47","6,444.28","6,472.80","6,424.75","124.92K","0.39%"
"2021-4-21","6,420.26","6,396.27","6,434.63","6,369.77","121.05K","-0.13%"
"2021-4-20","6,428.54","6,419.73","6,467.38","6,410.28","134.68K","0.05%"
"2021-4-19","6,425.26","6,331.71","6,431.78","6,315.08","142.20K","1.35%"
"2021-4-16","6,339.59","6,283.86","6,344.95","6,276.43","126.77K","1.01%"
"2021-4-15","6,276.46","6,263.63","6,281.43","6,211.66","119.78K","-0.01%"
"2021-4-14","6,277.21","6,206.64","6,287.84","6,206.64","117.44K","1.09%"
"2021-4-13","6,209.78","6,210.22","6,254.90","6,193.81","130.39K","-0.27%"
"2021-4-12","6,226.42","6,325.26","6,344.16","6,203.57","155.44K","-1.72%"
"2021-4-9","6,335.24","6,345.29","6,360.45","6,307.66","141.31K","-0.34%"
"2021-4-8","6,356.75","6,332.93","6,385.20","6,309.12","173.74K","0.14%"
"2021-4-7","6,348.08","6,350.38","6,350.38","6,289.07","150.02K","0.08%"
"2021-4-6","6,343.10","6,345.89","6,367.78","6,323.24","111.49K","0.26%"
"2021-4-2","6,326.61","6,316.56","6,341.65","6,291.71","123.94K","0.24%"
"2021-4-1","6,311.66","6,259.41","6,321.58","6,238.31","130.38K","0.92%"
"2021-3-31","6,254.07","6,277.70","6,277.70","6,205.94","125.13K","-0.42%"
"2021-3-30","6,280.36","6,239.47","6,287.87","6,217.33","134.41K","0.41%"
"2021-3-29","6,254.94","6,270.00","6,277.77","6,215.80","139.63K","0.05%"
"2021-3-26","6,251.79","6,164.82","6,264.56","6,164.82","128.89K","1.53%"
"2021-3-25","6,157.41","6,118.87","6,190.94","6,108.26","129.31K","0.24%"
"2021-3-24","6,142.54","6,180.31","6,232.13","6,131.82","147.67K","-1.23%"
"2021-3-23","6,219.17","6,307.98","6,307.98","6,181.13","150.96K","-1.37%"
"2021-3-22","6,305.69","6,208.93","6,307.55","6,206.08","143.04K","1.60%"
"2021-3-19","6,206.60","6,195.25","6,258.13","6,167.51","143.24K","-1.07%"
"2021-3-18","6,273.86","6,231.19","6,300.94","6,227.19","140.73K","0.78%"
"2021-3-17","6,225.36","6,180.89","6,230.56","6,124.05","134.84K","0.49%"
"2021-3-16","6,195.24","6,176.07","6,222.18","6,124.78","152.85K","0.35%"
"2021-3-15","6,173.87","6,192.30","6,229.57","6,111.36","170.80K","-0.78%"
"2021-3-12","6,222.38","6,231.48","6,232.50","6,137.99","175.75K","0.14%"
"2021-3-11","6,213.83","6,074.33","6,213.93","6,045.55","160.82K","2.50%"
"2021-3-10","6,062.26","6,164.77","6,179.85","6,053.02","142.55K","-0.75%"
"2021-3-9","6,108.00","6,235.31","6,250.94","6,033.41","196.43K","-2.37%"
"2021-3-8","6,256.41","6,453.78","6,488.82","6,253.70","168.55K","-2.30%"
"2021-3-5","6,403.50","6,325.75","6,442.02","6,319.53","166.51K","0.02%"
"2021-3-4","6,401.99","6,482.79","6,485.16","6,371.73","194.34K","-1.88%"
"2021-3-3","6,524.75","6,426.04","6,528.22","6,420.21","171.02K","1.42%"
"2021-3-2","6,433.33","6,514.02","6,514.02","6,386.49","165.88K","-0.85%"
"2021-3-1","6,488.44","6,407.16","6,491.94","6,404.89","158.61K","1.95%"
"2021-2-26","6,364.35","6,365.74","6,446.95","6,346.13","150.76K","-2.07%"
"2021-2-25","6,499.15","6,600.21","6,609.56","6,484.55","162.07K","-0.57%"
"2021-2-24","6,536.19","6,633.28","6,661.43","6,477.75","173.72K","-1.43%"
"2021-2-23","6,631.23","6,613.60","6,701.43","6,609.08","192.66K","-0.39%"
"2021-2-22","6,657.06","6,731.51","6,810.92","6,657.06","237.07K","-0.69%"
"2021-2-19","6,703.48","6,600.25","6,706.39","6,542.78","178.77K","1.34%"
"2021-2-18","6,614.54","6,657.31","6,678.61","6,564.31","166.89K","1.37%"
"2021-2-10","6,525.17","6,474.75","6,542.75","6,424.72","119.04K","1.04%"
"2021-2-9","6,457.88","6,334.42","6,468.43","6,330.79","119.32K","2.13%"
"2021-2-8","6,323.16","6,247.92","6,354.02","6,215.73","116.13K","1.33%"
"2021-2-5","6,239.87","6,343.83","6,382.96","6,236.27","135.13K","-1.40%"
"2021-2-4","6,328.79","6,375.67","6,414.30","6,249.53","148.86K","-1.10%"
"2021-2-3","6,399.33","6,459.66","6,484.49","6,399.33","145.46K","-0.86%"
"2021-2-2","6,454.79","6,404.85","6,459.48","6,361.09","132.39K","0.96%"
"2021-2-1","6,393.28","6,338.64","6,397.01","6,328.34","137.33K","0.74%"
"2021-1-29","6,346.14","6,448.67","6,462.37","6,255.70","146.04K","-1.06%"
"2021-1-28","6,414.38","6,475.86","6,529.84","6,405.81","144.83K","-2.18%"
"2021-1-27","6,557.16","6,527.68","6,564.29","6,481.16","139.76K","0.37%"
"2021-1-26","6,532.96","6,621.15","6,624.45","6,515.26","143.37K","-1.69%"
"2021-1-25","6,645.31","6,636.22","6,711.57","6,599.97","165.62K","0.11%"
"2021-1-22","6,637.81","6,619.86","6,643.67","6,573.82","158.06K","0.23%"
"2021-1-21","6,622.50","6,552.03","6,649.86","6,550.88","156.81K","1.33%"
"2021-1-20","6,535.42","6,477.67","6,535.48","6,449.28","128.53K","0.91%"
"2021-1-19","6,476.37","6,510.48","6,532.65","6,456.12","147.62K","-0.58%"
"2021-1-18","6,514.46","6,414.83","6,529.41","6,392.07","136.83K","1.51%"
"2021-1-15","6,417.50","6,427.13","6,447.88","6,339.43","138.24K","-0.35%"
"2021-1-14","6,439.89","6,471.79","6,516.27","6,402.60","163.02K","-0.88%"
"2021-1-13","6,496.91","6,550.03","6,553.65","6,457.88","184.91K","-0.71%"
"2021-1-12","6,543.23","6,425.81","6,543.23","6,425.81","162.31K","1.36%"
"2021-1-11","6,455.40","6,557.45","6,572.85","6,419.73","183.26K","-1.56%"
"2021-1-8","6,557.60","6,541.56","6,598.38","6,484.40","180.84K","0.30%"
"2021-1-7","6,538.12","6,523.68","6,567.27","6,467.44","197.14K","0.15%"
"2021-1-6","6,528.14","6,549.73","6,569.20","6,472.74","178.52K","-0.18%"
"2021-1-5","6,539.73","6,470.25","6,539.73","6,452.52","196.73K","0.88%"
"2021-1-4","6,482.79","6,395.61","6,501.59","6,359.08","186.62K","1.82%"
"2020-12-31","6,367.11","6,282.96","6,370.57","6,281.01","160.19K","1.56%"
"2020-12-30","6,269.25","6,196.45","6,289.27","6,188.59","138.04K","1.12%"
"2020-12-29","6,199.85","6,240.74","6,280.04","6,196.41","154.48K","-0.71%"
"2020-12-28","6,244.48","6,283.78","6,288.24","6,219.09","148.96K","-0.54%"
"2020-12-25","6,278.50","6,190.99","6,284.58","6,186.03","134.48K","1.18%"
"2020-12-24","6,205.22","6,308.48","6,308.48","6,202.40","131.22K","-1.62%"
"2020-12-23","6,307.60","6,255.35","6,330.60","6,242.63","144.04K","0.92%"
"2020-12-22","6,250.06","6,372.88","6,378.50","6,241.56","151.31K","-2.32%"
"2020-12-21","6,398.60","6,302.26","6,401.55","6,293.92","136.35K","1.70%"
"2020-12-18","6,291.92","6,310.16","6,332.53","6,269.21","128.62K","-0.27%"
"2020-12-17","6,308.90","6,225.08","6,312.01","6,184.54","127.70K","1.18%"
"2020-12-16","6,235.44","6,268.21","6,271.03","6,219.09","99.28K","-0.48%"
"2020-12-15","6,265.58","6,250.10","6,276.58","6,228.68","97.98K","0.10%"
"2020-12-14","6,259.02","6,207.83","6,260.61","6,176.54","106.88K","0.80%"
"2020-12-11","6,209.43","6,328.83","6,340.39","6,163.41","132.64K","-1.75%"
